CONTAINER_ID,RELEASE_ID,WBODY_ID,WBODY_TYPE,NEW_WATERSHED_CODE,WATERBODY_IDENTIFIER,GAZETTED_NAME,SPECIES_CODE,SPECIES_NAME,BROOD_YEAR,HATCHERY_CODE,HATCHERY_NAME,RELEASE_DATE,YEAR,MONTH,DAY,EGGS_IND,STRAIN_NAME,STRAIN_WBODY_ID,SOURCE_NAME,SOURCE_WBODY_ID,ORIGIN,LIFE_STAGE,LIFE_STAGE_CODE,MARK_DESCRIPTION,MARK_DESCRIPTION_CODE,RELEASED_QUANTITY,AVERAGE_WEIGHT,RELEASE_MECHANISM,RELEASE_MECHANISM_CODE,RELEASE_SITE_NAME,RELEASE_SITE_CODE,GENOTYPE_NAME,GENOTYPE_CODE,WATER_TEMPERATURE,PH_LEVEL,COMMENTS,WITNESSED_IND,AGENCY_NAME,AGENCY_CODE,WBODY_ALIASES,PRIMARY_REGION_CODE,PRIMARY_REGION_NAME
62498,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2010,KIT,Kitimat River Hatchery,2.01E+13,2012,5,14,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,16059,72,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
66262,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2013,KIT,Kitimat River Hatchery,2.02E+13,2015,5,6,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,34443,74,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
66261,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2013,KIT,Kitimat River Hatchery,2.02E+13,2015,5,5,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,15689,74,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
74337,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2017,KIT,Kitimat River Hatchery,2.02E+13,2019,6,3,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,20250,79.6,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
74336,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2017,KIT,Kitimat River Hatchery,2.02E+13,2019,5,13,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,12173,86.6,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
74335,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2017,KIT,Kitimat River Hatchery,2.02E+13,2019,5,10,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,15139,86.6,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
72275,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2016,KIT,Kitimat River Hatchery,2.02E+13,2018,5,11,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,14923,60.7,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
72274,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2016,KIT,Kitimat River Hatchery,2.02E+13,2018,5,10,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,14193,60.7,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
72273,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2016,KIT,Kitimat River Hatchery,2.02E+13,2018,5,9,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,9462,60.7,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32582,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1999,KIT,Kitimat River Hatchery,2.00E+13,2000,4,28,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,53339,78.4,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32581,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1998,KIT,Kitimat River Hatchery,2.00E+13,1999,5,7,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,64297,78.9,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32593,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2004,KIT,Kitimat River Hatchery,2.01E+13,2005,5,9,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,47000,58,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32591,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2003,KIT,Kitimat River Hatchery,2.00E+13,2004,5,19,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,69373,68.7,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32586,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2001,KIT,Kitimat River Hatchery,2.00E+13,2002,4,14,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,46566,76.9,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32578,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1997,KIT,Kitimat River Hatchery,2.00E+13,1998,4,30,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,54696,80.9,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32554,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1989,KIT,Kitimat River Hatchery,1.99E+13,1989,10,16,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Fall Fry,FF,Adipose & Right Maxillary,ARM,13373,3.6,UNKNOWN,U,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32556,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1989,KIT,Kitimat River Hatchery,1.99E+13,1990,5,9,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,50578,63.5,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,6.7,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32548,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1986,KIT,Kitimat River Hatchery,1.99E+13,1987,5,12,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,54035,68,UNKNOWN,U,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32543,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1985,KIT,Kitimat River Hatchery,1.99E+13,1986,4,30,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,43823,61.2,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32553,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1988,KIT,Kitimat River Hatchery,1.99E+13,1989,5,10,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,38735,78.3,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32552,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1988,KIT,Kitimat River Hatchery,1.99E+13,1989,5,9,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,12620,78.3,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32546,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1985,KIT,Kitimat River Hatchery,1.99E+13,1986,5,13,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,5868,61.2,UNKNOWN,U,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32545,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1985,KIT,Kitimat River Hatchery,1.99E+13,1986,5,12,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,2934,61.3,UNKNOWN,U,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32544,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1985,KIT,Kitimat River Hatchery,1.99E+13,1986,5,2,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,3056,58.9,UNKNOWN,U,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32549,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1987,KIT,Kitimat River Hatchery,1.99E+13,1988,5,3,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,48328,73,UNKNOWN,U,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32542,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1984,KIT,Kitimat River Hatchery,1.99E+13,1985,5,13,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,65143,68,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32573,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1994,KIT,Kitimat River Hatchery,2.00E+13,1995,5,5,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,47412,79.1,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,6.9,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32575,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1995,KIT,Kitimat River Hatchery,2.00E+13,1996,5,15,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,45822,75.2,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32570,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1993,KIT,Kitimat River Hatchery,1.99E+13,1994,5,4,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,38473,52,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
60748,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2009,KIT,Kitimat River Hatchery,2.01E+13,2011,5,18,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,10916,74.2,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
60749,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2009,KIT,Kitimat River Hatchery,2.01E+13,2011,5,19,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,3032,74.2,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
60750,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2009,KIT,Kitimat River Hatchery,2.01E+13,2011,5,19,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,4340,74.2,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
60751,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2009,KIT,Kitimat River Hatchery,2.01E+13,2011,5,19,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,3032,74.2,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
60752,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2009,KIT,Kitimat River Hatchery,2.01E+13,2011,5,20,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,3032,74.2,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
60753,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2009,KIT,Kitimat River Hatchery,2.01E+13,2011,5,20,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,4142,74.2,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
59450,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2009,KIT,Kitimat River Hatchery,2.01E+13,2010,5,27,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,35595,35.2,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
59451,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2009,KIT,Kitimat River Hatchery,2.01E+13,2010,5,28,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,18196,35.2,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
54899,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2006,KIT,Kitimat River Hatchery,2.01E+13,2007,6,14,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,9196,55.1,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
54898,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2006,KIT,Kitimat River Hatchery,2.01E+13,2007,6,13,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,15244,55.1,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
63852,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2011,KIT,Kitimat River Hatchery,2.01E+13,2013,5,14,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,25274,81.4,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
63851,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2011,KIT,Kitimat River Hatchery,2.01E+13,2013,5,13,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,19398,81.4,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
63850,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2011,KIT,Kitimat River Hatchery,2.01E+13,2013,5,10,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,18845,81.4,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
54897,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2006,KIT,Kitimat River Hatchery,2.01E+13,2007,6,12,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,15244,55.1,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32577,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1996,KIT,Kitimat River Hatchery,2.00E+13,1997,5,12,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,57265,75.2,SITE,S,MAIN - KIT,MAIN,Diploid,2N,8.5,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32568,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1992,KIT,Kitimat River Hatchery,1.99E+13,1993,5,5,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,34420,65,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32594,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2005,KIT,Kitimat River Hatchery,2.01E+13,2006,6,6,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,72417,46.1,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32588,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2002,KIT,Kitimat River Hatchery,2.00E+13,2003,4,22,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,59885,64.3,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32584,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2000,KIT,Kitimat River Hatchery,2.00E+13,2001,5,11,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,40147,73,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32561,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1990,KIT,Kitimat River Hatchery,1.99E+13,1991,5,9,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,4330,75.5,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32562,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1990,KIT,Kitimat River Hatchery,1.99E+13,1991,5,9,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,8660,75.5,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32563,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1990,KIT,Kitimat River Hatchery,1.99E+13,1991,5,9,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,5511,75.5,SITE,S,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32567,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1991,KIT,Kitimat River Hatchery,1.99E+13,1992,4,29,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,46800,68,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
67845,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2014,KIT,Kitimat River Hatchery,2.02E+13,2016,5,10,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,3539,81.1,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
67844,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2014,KIT,Kitimat River Hatchery,2.02E+13,2016,5,9,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,10778,81.1,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
67843,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2014,KIT,Kitimat River Hatchery,2.02E+13,2016,5,6,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,10778,81.1,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
70942,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2015,KIT,Kitimat River Hatchery,2.02E+13,2017,5,19,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,22059,61.4,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
70943,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2015,KIT,Kitimat River Hatchery,2.02E+13,2017,5,19,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,15227,61.4,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
70941,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2015,KIT,Kitimat River Hatchery,2.02E+13,2017,5,18,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,14706,61.4,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
67847,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2014,KIT,Kitimat River Hatchery,2.02E+13,2016,5,16,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,8923,81.1,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
67846,24343,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,2014,KIT,Kitimat River Hatchery,2.02E+13,2016,5,11,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,5389,81.1,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32557,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1990,KIT,Kitimat River Hatchery,1.99E+13,1991,5,6,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,9000,75.6,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32558,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1990,KIT,Kitimat River Hatchery,1.99E+13,1991,5,6,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,13660,75.5,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
32559,23485,291006,S,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,00000KITR,KITIMAT RIVER,ST,Steelhead,1990,KIT,Kitimat River Hatchery,1.99E+13,1991,5,6,N,KITIMAT R,291006,KITIMAT R,291006,Wild,Smolt,SM,Adipose,AD,4660,75.5,TRUCK,T,MAIN - KIT,MAIN,Diploid,2N,0,,,N,"Federal",D,UPPER KITIMAT RIVER,6,Skeena
