Region,Stream,Ecotype,Season,Responses,^Anglers,^Days,^Wild_Kept,^Wild_Rel,^Hatch_Kept,^Hatch_Rel,^Wild_Tot,^Hatch_Tot,^Kept_Tot,^Rel_Tot,^Catch_Tot,New WSC
2,WAHLEACH CREEK,W,1982/1983,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1983/1984,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1984/1985,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1985/1986,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1986/1987,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1987/1988,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1988/1989,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1989/1990,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1990/1991,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1991/1992,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1992/1993,1,4,12,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1993/1994,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1994/1995,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1995/1996,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1996/1997,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1997/1998,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1998/1999,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,1999/2000,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2000/2001,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2001/2002,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2002/2003,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2003/2004,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2005/2006,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2006/2007,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2007/2008,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2009/2010,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2010/2011,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2011/2012,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2013/2014,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2014/2015,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2015/2016,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2016/2017,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2017/2018,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2018/2019,1,5,5,0,10,0,0,10,0,0,10,10,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2019/2020,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WAHLEACH CREEK,W,2020/2021,0,0,0,0,0,0,0,0,0,0,0,0,100-101800-00000-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1967/1968,UN,52,124,67,0,0,0,67,0,67,0,67,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1968/1969,UN,21,59,21,0,0,0,21,0,21,0,21,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1969/1970,UN,54,103,21,0,0,0,21,0,21,0,21,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1970/1971,UN,76,197,28,32,0,0,60,0,28,32,60,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1971/1972,UN,53,287,28,0,0,0,28,0,28,0,28,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1972/1973,UN,30,57,0,0,0,0,0,0,0,0,0,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1973/1974,UN,51,255,34,7,0,0,41,0,34,7,41,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1974/1975,UN,28,57,0,3,0,0,3,0,0,3,3,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1975/1976,UN,26,62,4,8,0,0,12,0,4,8,12,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1976/1977,UN,0,0,0,0,0,0,0,0,0,0,0,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1977/1978,UN,6,16,0,3,0,0,3,0,0,3,3,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1978/1979,UN,19,80,6,9,0,0,15,0,6,9,15,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1979/1980,UN,13,47,0,6,0,0,6,0,0,6,6,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1980/1981,UN,9,25,3,0,0,0,3,0,3,0,3,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1981/1982,UN,12,36,2,14,0,0,16,0,2,14,16,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1982/1983,4,12,35,0,43,0,0,43,0,0,43,43,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1983/1984,5,20,47,0,16,0,0,16,0,0,16,16,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1984/1985,6,19,74,0,61,0,0,61,0,0,61,61,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1985/1986,8,25,29,0,32,6,13,32,19,6,45,51,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1986/1987,8,35,49,0,14,0,5,14,5,0,19,19,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1987/1988,5,20,52,0,40,8,0,40,8,8,40,48,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1988/1989,9,40,197,0,103,0,18,103,18,0,121,121,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1989/1990,8,28,72,0,16,0,0,16,0,0,16,16,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1990/1991,8,33,130,0,57,0,0,57,0,0,57,57,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1991/1992,5,19,43,0,10,0,0,10,0,0,10,10,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1992/1993,13,51,239,0,53,0,8,53,8,0,61,61,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1993/1994,2,11,66,0,16,0,0,16,0,0,16,16,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1994/1995,8,25,48,0,25,0,0,25,0,0,25,25,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1995/1996,5,16,39,0,10,0,6,10,6,0,16,16,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1996/1997,2,6,72,0,3,0,0,3,0,0,3,3,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1997/1998,4,17,56,0,22,0,4,22,4,0,26,26,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1998/1999,2,7,14,0,3,0,0,3,0,0,3,3,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,1999/2000,1,4,86,0,4,0,0,4,0,0,4,4,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2000/2001,4,15,89,0,26,0,0,26,0,0,26,26,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2001/2002,0,0,0,0,0,0,0,0,0,0,0,0,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2002/2003,1,4,4,0,4,0,0,4,0,0,4,4,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2003/2004,2,7,22,0,0,0,0,0,0,0,0,0,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2005/2006,3,10,10,0,3,0,0,3,0,0,3,3,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2006/2007,3,13,17,0,4,0,0,4,0,0,4,4,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2007/2008,0,0,0,0,0,0,0,0,0,0,0,0,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2009/2010,2,8,8,0,4,0,0,4,0,0,4,4,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2010/2011,1,3,165,0,3,0,0,3,0,0,3,3,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2011/2012,1,4,4,0,4,0,0,4,0,0,4,4,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2013/2014,4,22,353,0,61,0,17,61,17,0,77,77,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2014/2015,0,0,0,0,0,0,0,0,0,0,0,0,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2015/2016,0,0,0,0,0,0,0,0,0,0,0,0,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2016/2017,0,0,0,0,0,0,0,0,0,0,0,0,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2017/2018,0,0,0,0,0,0,0,0,0,0,0,0,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2018/2019,0,0,0,0,0,0,0,0,0,0,0,0,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2019/2020,0,0,0,0,0,0,0,0,0,0,0,0,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEAVER CREEK,W,2020/2021,0,0,0,0,0,0,0,0,0,0,0,0,110-149200-85400-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1967/1968,UN,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1968/1969,UN,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1969/1970,UN,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1970/1971,UN,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1971/1972,UN,3,10,3,0,0,0,3,0,3,0,3,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1972/1973,UN,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1973/1974,UN,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1974/1975,UN,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1975/1976,UN,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1976/1977,UN,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1977/1978,UN,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1978/1979,UN,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1979/1980,UN,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1980/1981,UN,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1981/1982,UN,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1982/1983,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1983/1984,1,4,4,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1984/1985,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1985/1986,1,3,45,0,3,0,0,3,0,0,3,3,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1986/1987,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1987/1988,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1988/1989,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1989/1990,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1990/1991,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1991/1992,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1992/1993,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1993/1994,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1994/1995,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1995/1996,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1996/1997,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1997/1998,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1998/1999,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,1999/2000,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2000/2001,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2001/2002,4,15,26,0,7,0,0,7,0,0,7,7,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2002/2003,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2003/2004,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2005/2006,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2006/2007,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2007/2008,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2009/2010,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2010/2011,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2011/2012,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2013/2014,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2014/2015,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2015/2016,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2016/2017,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2017/2018,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2018/2019,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2019/2020,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WEST CREEK,W,2020/2021,0,0,0,0,0,0,0,0,0,0,0,0,100-041600-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1967/1968,UN,26,203,45,0,0,0,45,0,45,0,45,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1968/1969,UN,4,8,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1969/1970,UN,10,43,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1970/1971,UN,16,56,16,20,0,0,36,0,16,20,36,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1971/1972,UN,7,28,3,0,0,0,3,0,3,0,3,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1972/1973,UN,13,69,11,0,0,0,11,0,11,0,11,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1973/1974,UN,7,76,3,0,0,0,3,0,3,0,3,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1974/1975,UN,7,46,3,0,0,0,3,0,3,0,3,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1975/1976,UN,8,49,4,0,0,0,4,0,4,0,4,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1976/1977,UN,0,0,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1977/1978,UN,0,0,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1978/1979,UN,6,9,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1979/1980,UN,3,20,0,6,0,0,6,0,0,6,6,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1980/1981,UN,3,37,6,12,0,0,18,0,6,12,18,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1981/1982,UN,12,30,0,2,0,0,2,0,0,2,2,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1982/1983,3,8,15,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1983/1984,2,8,16,0,12,0,0,12,0,0,12,12,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1984/1985,2,6,96,0,6,0,0,6,0,0,6,6,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1985/1986,1,3,32,0,16,0,0,16,0,0,16,16,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1986/1987,2,9,18,0,18,0,0,18,0,0,18,18,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1987/1988,3,12,16,0,4,0,0,4,0,0,4,4,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1988/1989,2,9,18,0,18,0,0,18,0,0,18,18,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1989/1990,1,4,4,0,4,0,0,4,0,0,4,4,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1990/1991,1,4,33,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1991/1992,1,5,10,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1992/1993,0,0,0,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1993/1994,1,5,11,0,0,0,5,0,5,0,5,5,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1994/1995,1,3,6,0,16,0,0,16,0,0,16,16,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1995/1996,3,10,10,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1996/1997,0,0,0,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1997/1998,1,4,9,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1998/1999,0,0,0,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,1999/2000,0,0,0,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,2000/2001,0,0,0,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,2001/2002,0,0,0,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,2002/2003,0,0,0,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,2003/2004,0,0,0,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,2005/2006,0,0,0,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,2006/2007,0,0,0,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
2,WHONOCK CREEK,W,2007/2008,0,0,0,0,0,0,0,0,0,0,0,0,100-045300-00000-00000-0000-0000-000-000-000-000-000-000
